date,ymd,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,v3,v4,v6
2014-02-20,20140220,257.29,250,243.41,237.56,233.22,228.95,220.77,220.67,220.22,211.76,309.76,305.01,296.16
2014-02-21,20140221,257.33,250.09,243.46,237.56,233.37,229.11,220.77,220.67,220.22,211.75,309.76,305,296.1
2014-02-22,20140222,257.36,250.18,243.51,237.56,233.36,229.02,220.78,220.68,220.23,211.75,309.76,304.99,296.04
2014-02-23,20140223,257.38,250.24,243.53,237.56,233.29,229,220.79,220.69,220.23,211.76,309.76,304.98,295.99
2014-02-24,20140224,257.4,250.24,243.57,237.56,233.21,228.94,220.81,220.7,220.24,211.76,309.75,304.97,295.94
2014-02-25,20140225,257.4,250.22,243.58,237.54,233.12,228.88,220.82,220.71,220.24,211.75,309.74,304.94,295.89
2014-02-26,20140226,257.41,250.24,243.63,237.55,233.06,228.85,220.84,220.74,220.26,212.31,309.91,305.03,295.85
2014-02-27,20140227,257.42,250.34,243.69,237.62,233.06,228.84,220.87,220.77,220.28,213.28,310.07,305.13,295.9
2014-02-28,20140228,258.91,252.31,243.82,238.04,233.17,229.07,220.92,220.9,220.33,215.36,311.98,305.66,296.51
2014-03-01,20140301,264.64,261.46,244.53,244.8,234.61,230.32,221.04,221.29,220.45,214.65,311.49,305.85,299.85
2014-03-02,20140302,265.84,263.67,245.82,246.99,235.62,231.52,221.77,222.13,220.98,215.7,310.78,305.67,300.01
2014-03-03,20140303,265.07,262.61,246.85,246.07,234.94,230.71,222,222.27,221.06,215.24,310.3,305.45,299.19
2014-03-04,20140304,263.39,260.75,247.3,244.39,234.37,230.15,221.95,222.18,220.99,214.73,310.12,305.35,298.89
2014-03-05,20140305,262.46,259.49,247.22,243.05,234.08,229.77,221.85,222.04,220.92,214.48,310.05,305.3,298.74
2014-03-06,20140306,261.89,258.58,246.91,241.95,233.94,229.49,221.76,221.91,220.87,214.8,309.98,305.26,298.67
2014-03-07,20140307,261.66,257.83,246.55,241.14,233.88,229.3,221.68,221.81,220.81,214.36,309.94,305.23,298.64
2014-03-08,20140308,261.46,257.29,246.16,240.54,233.88,229.1,221.59,221.71,220.77,213.99,309.91,305.2,298.63
2014-03-09,20140309,261.13,256.86,245.79,240.11,233.85,228.96,221.52,221.62,220.72,213.71,309.88,305.17,298.61
2014-03-10,20140310,261.11,256.49,245.44,239.76,233.81,228.9,221.46,221.54,220.68,213.49,309.86,305.14,298.6
2014-03-11,20140311,260.93,256.24,245.17,239.47,233.77,228.82,221.41,221.48,220.65,213.28,309.84,305.12,298.58
2014-03-12,20140312,260.72,255.99,244.92,239.22,233.74,228.74,221.36,221.41,220.62,213.1,309.82,305.09,298.52
2014-03-13,20140313,260.56,255.76,244.7,239,233.68,228.68,221.31,221.35,220.59,212.92,309.8,305.08,298.45
2014-03-14,20140314,260.43,255.55,244.47,238.8,233.63,228.63,221.28,221.3,220.57,212.77,309.79,305.06,298.36
2014-03-15,20140315,260.32,255.37,244.29,238.64,233.58,228.59,221.24,221.25,220.54,212.64,309.78,305.05,298.26
2014-03-16,20140316,260.23,255.23,244.2,238.5,233.54,228.57,221.2,221.2,220.52,212.52,309.77,305.03,298.16
2014-03-17,20140317,260.14,255.12,244.18,238.39,233.48,228.55,221.17,221.17,220.5,212.41,309.76,305.02,298.04
2014-03-18,20140318,260.05,254.99,244.13,238.28,233.38,228.49,221.14,221.13,220.47,212.25,309.75,304.99,297.91
2014-03-19,20140319,259.96,254.86,244.05,238.17,233.22,228.43,221.12,221.11,220.47,212.14,309.74,304.98,297.76
2014-03-20,20140320,259.88,254.74,244.02,238.07,232.99,228.37,221.08,221.07,220.42,212.09,309.74,304.97,297.63
2014-03-21,20140321,259.79,254.64,243.98,237.98,232.69,228.3,221.09,221.06,220.46,212.01,309.73,304.96,297.5
2014-03-22,20140322,259.7,254.57,243.94,237.88,232.28,228.23,221.12,221.07,220.51,211.88,309.73,304.96,297.38
2014-03-23,20140323,259.61,254.53,243.95,237.79,231.96,228.15,221.1,221.06,220.49,211.82,309.73,304.96,297.29
2014-03-24,20140324,259.53,254.49,243.99,237.71,231.67,228.03,221.06,221.02,220.45,211.81,309.73,304.95,297.21
2014-03-25,20140325,259.45,254.47,244.08,237.63,231.41,227.92,221.09,221.04,220.51,211.75,309.74,304.97,297.16
2014-03-26,20140326,259.38,254.46,244.12,237.55,231.17,227.82,221.1,221.04,220.53,212.82,309.79,305.03,297.14
2014-03-27,20140327,259.3,254.43,244.12,237.48,230.99,227.75,221.09,221.03,220.53,212.86,309.82,304.97,297.15
2014-03-28,20140328,259.29,254.41,244.17,237.4,230.83,227.68,221.07,221.01,220.52,212.33,309.78,304.94,297.1
2014-03-29,20140329,259.21,254.42,244.25,237.36,230.71,227.64,221.07,221.02,220.53,212.7,310.04,305.04,297.05
2014-03-30,20140330,259.11,254.4,244.3,237.35,230.64,227.65,221.06,221.01,220.53,212.88,310.76,305.08,297.09
2014-03-31,20140331,259.07,254.37,244.39,237.45,230.59,227.7,221.07,221.05,220.55,213.46,311.24,305.23,297.16
2014-04-01,20140401,259.08,254.42,244.43,237.69,230.58,227.93,221.05,221.09,220.52,214.26,312.18,305.38,297.28
2014-04-02,20140402,259.13,254.55,244.44,237.89,230.58,228.09,221.02,221.15,220.47,214.03,312.02,305.44,297.46
2014-04-03,20140403,259.18,254.55,244.49,237.88,230.52,227.96,221,221.18,220.42,213.3,311.22,305.4,297.72
2014-04-04,20140404,259.48,254.49,244.49,237.81,230.48,227.83,221,221.19,220.41,212.86,310.51,305.31,297.99
2014-04-05,20140405,259.84,254.48,244.42,237.72,230.5,227.77,220.98,221.15,220.35,212.63,310.24,305.24,298.18
2014-04-06,20140406,260.1,254.51,244.38,237.65,230.55,227.76,220.96,221.11,220.33,212.42,310.12,305.19,298.3
2014-04-07,20140407,260.23,254.56,244.32,237.59,230.59,227.7,220.94,221.07,220.3,212.21,310.02,305.15,298.37
2014-04-08,20140408,260.3,254.61,244.26,237.54,230.61,227.66,220.9,221.02,220.26,212.05,309.95,305.11,298.41
2014-04-09,20140409,260.32,254.69,244.21,237.5,230.66,227.63,220.87,220.97,220.24,211.93,309.91,305.08,298.39
2014-04-10,20140410,260.32,254.78,244.19,237.46,230.73,227.61,220.85,220.93,220.21,211.82,309.89,305.06,298.34
2014-04-11,20140411,260.3,254.86,244.18,237.43,230.84,227.6,220.84,220.91,220.22,211.74,309.87,305.04,298.27
2014-04-12,20140412,260.25,254.91,244.16,237.41,231.03,227.63,220.79,220.85,220.12,211.7,309.84,305.02,298.18
2014-04-13,20140413,260.2,254.93,244.15,237.39,231.18,227.69,220.75,220.8,220.08,211.66,309.83,305.01,298.08
2014-04-14,20140414,260.14,254.92,244.16,237.37,231.3,227.69,220.75,220.78,220.12,211.57,309.82,304.99,297.97
2014-04-15,20140415,260.08,254.92,244.21,237.36,231.44,227.7,220.73,220.76,220.12,211.51,309.81,304.98,297.87
2014-04-16,20140416,260.01,254.87,244.25,237.35,231.54,227.72,220.68,220.71,219.99,211.5,309.8,304.96,297.76
2014-04-17,20140417,259.94,254.81,244.23,237.35,231.69,227.75,220.63,220.65,219.9,211.47,309.79,304.94,297.64
2014-04-18,20140418,259.86,254.73,244.2,237.34,231.8,227.77,220.62,220.64,219.96,211.38,309.78,304.93,297.53
2014-04-19,20140419,259.78,254.66,244.15,237.34,231.93,227.84,220.64,220.64,220,211.34,309.78,304.92,297.4
2014-04-20,20140420,259.7,254.6,244.16,237.35,232.02,227.9,220.64,220.63,220.02,211.3,309.77,304.91,297.28
2014-04-21,20140421,259.61,254.54,244.19,237.37,232.04,227.88,220.61,220.61,219.94,211.3,309.76,304.89,297.16
2014-04-22,20140422,259.53,254.5,244.18,237.36,232.06,227.86,220.55,220.55,219.76,211.33,309.76,304.88,297.04
2014-04-23,20140423,259.45,254.47,244.2,237.36,232.16,227.87,220.55,220.54,219.81,211.28,309.76,304.87,296.93
2014-04-24,20140424,259.36,254.47,244.27,237.37,232.28,227.93,220.61,220.58,219.95,211.21,309.77,304.87,296.83
2014-04-25,20140425,259.28,254.45,244.36,237.4,232.38,227.99,220.66,220.63,220.01,211.82,309.92,304.98,296.78
2014-04-26,20140426,259.19,254.37,244.34,237.41,232.44,228.03,220.7,220.66,220.06,212.64,309.9,304.96,296.84
2014-04-27,20140427,259.09,254.23,244.31,237.41,232.48,228.08,220.72,220.68,220.09,212.03,309.83,304.92,296.87
2014-04-28,20140428,259,254.04,244.26,237.4,232.47,228.08,220.74,220.7,220.1,211.72,309.8,304.9,296.82
2014-04-29,20140429,258.92,253.88,244.24,237.39,232.36,228.07,220.75,220.71,220.1,211.57,309.78,304.88,296.76
2014-04-30,20140430,258.85,253.75,244.21,237.37,232.27,228.09,220.75,220.71,220.09,211.52,309.76,304.86,296.7
2014-05-01,20140501,258.78,253.62,244.17,237.36,232.24,228.06,220.76,220.71,220.1,211.46,309.74,304.85,296.63
2014-05-02,20140502,258.72,253.48,244.14,237.36,232.28,228.01,220.8,220.74,220.16,211.37,309.73,304.83,296.55
2014-05-03,20140503,258.66,253.36,244.11,237.36,232.44,228.03,220.82,220.76,220.16,211.34,309.73,304.84,296.49
2014-05-04,20140504,258.6,253.21,244.09,237.38,232.6,228.1,220.81,220.75,220.13,211.38,309.72,304.84,296.43
2014-05-05,20140505,258.55,253.03,244.06,237.39,232.66,228.12,220.81,220.75,220.14,211.35,309.73,304.84,296.38
2014-05-06,20140506,258.49,252.88,244.03,237.4,232.61,228.11,220.82,220.75,220.15,211.31,309.72,304.82,296.32
2014-05-07,20140507,258.42,252.76,243.97,237.4,232.6,228.13,220.83,220.75,220.15,211.33,309.71,304.81,296.24
2014-05-08,20140508,258.35,252.63,243.91,237.4,232.69,228.12,220.85,220.77,220.18,211.31,309.72,304.81,296.16
2014-05-09,20140509,258.48,252.67,244.05,237.58,232.91,228.3,221.09,220.99,220.45,211.01,309.94,304.99,296.27
2014-05-10,20140510,258.47,252.59,244.09,237.65,232.98,228.37,221.15,221.05,220.5,211.05,309.98,305.02,296.23
2014-05-11,20140511,258.3,252.36,243.98,237.56,232.86,228.29,221.02,220.93,220.35,210.99,309.86,304.89,296.03
2014-05-12,20140512,258.17,252.15,243.89,237.5,232.74,228.18,220.96,220.86,220.28,210.91,309.78,304.8,295.85
2014-05-13,20140513,258.1,251.98,243.85,237.49,232.75,228.15,220.94,220.85,220.26,210.86,309.77,304.76,295.71
2014-05-14,20140514,257.99,251.8,243.8,237.45,232.76,228.11,220.89,220.8,220.2,210.84,309.72,304.68,295.53
2014-05-15,20140515,257.94,251.68,243.8,237.47,232.74,228.12,220.93,220.82,220.25,210.84,309.72,304.63,295.4
2014-05-16,20140516,257.9,251.59,243.83,237.5,232.76,228.14,220.97,220.86,220.28,210.84,309.75,304.61,295.28
2014-05-17,20140517,257.82,251.47,243.85,237.5,232.74,228.14,220.98,220.87,220.31,210.84,309.76,304.63,295.16
2014-05-18,20140518,257.71,251.29,243.82,237.45,232.64,228.09,220.96,220.84,220.27,210.78,309.73,304.62,295.04
2014-05-19,20140519,257.6,251.1,243.79,237.41,232.56,228.03,220.91,220.8,220.21,210.77,309.7,304.62,294.97
2014-05-20,20140520,257.51,250.92,243.76,237.37,232.57,228,220.9,220.78,220.2,210.73,309.68,304.62,294.93
2014-05-21,20140521,257.27,250.59,243.59,237.2,232.42,227.84,220.72,220.61,220.01,210.59,309.5,304.42,294.75
2014-05-22,20140522,257.25,250.48,243.63,237.27,232.54,227.91,220.79,220.67,220.08,210.7,309.56,304.45,294.79
2014-05-23,20140523,257.32,250.45,243.77,237.43,232.77,228.07,220.98,220.85,220.29,210.86,309.7,304.54,294.9
2014-05-24,20140524,257.38,250.44,243.92,237.6,232.92,228.26,221.14,221.01,220.44,210.99,309.84,304.6,295
2014-05-25,20140525,257.37,250.27,243.87,237.56,232.8,228.24,221.07,220.94,220.34,210.97,309.78,304.38,294.88
2014-05-26,20140526,257.23,250.03,243.65,237.34,232.47,228.03,220.85,220.73,220.12,210.77,309.56,303.84,294.59
2014-05-27,20140527,257.11,250.01,243.63,237.28,232.28,227.95,220.84,220.71,220.1,210.73,309.53,303.39,294.46
2014-05-28,20140528,256.88,249.92,243.64,237.23,232.13,227.87,220.83,220.71,220.09,210.69,309.52,303.12,294.35
2014-05-29,20140529,256.69,249.69,243.6,237.13,231.93,227.77,220.75,220.63,220,210.64,309.46,302.87,294.18
2014-05-30,20140530,256.65,249.58,243.64,237.14,231.82,227.8,220.81,220.68,220.06,210.69,309.53,302.79,294.15
2014-05-31,20140531,256.7,249.6,243.77,237.22,231.86,227.91,220.97,220.83,220.26,210.84,309.67,303.07,294.21
2014-06-01,20140601,256.58,249.46,243.71,237.12,231.69,227.85,220.91,220.78,220.19,210.78,309.6,302.9,294.11
2014-06-02,20140602,256.45,249.33,243.6,237.02,231.48,227.78,220.83,220.7,220.11,210.75,309.55,302.66,294.01
2014-06-03,20140603,256.38,249.26,243.56,237,231.36,227.76,220.83,220.7,220.11,210.77,309.57,302.69,293.98
2014-06-04,20140604,256.09,248.98,243.29,236.75,231.07,227.51,220.6,220.46,219.88,210.52,309.34,302.35,293.73
2014-06-05,20140605,255.92,248.81,243.13,236.63,230.89,227.38,220.49,220.35,219.77,210.39,309.23,302.01,293.58
2014-06-06,20140606,255.98,248.88,243.19,236.73,230.99,227.48,220.59,220.45,219.86,210.55,309.36,301.92,293.66
2014-06-07,20140607,255.91,248.82,243.12,236.72,231.06,227.45,220.57,220.43,219.84,210.56,309.37,301.82,293.61
2014-06-08,20140608,255.82,248.72,243.02,236.68,231.12,227.39,220.5,220.37,219.78,210.52,309.32,301.77,293.52
2014-06-09,20140609,255.8,248.7,242.99,236.73,231.23,227.44,220.53,220.39,219.82,210.54,309.36,301.68,293.52
2014-06-10,20140610,255.82,248.72,242.97,236.81,231.31,227.55,220.61,220.47,219.9,210.59,309.46,301.96,293.57
2014-06-11,20140611,255.82,248.72,242.93,236.87,231.4,227.59,220.67,220.52,219.95,210.7,309.5,301.86,293.64
2014-06-12,20140612,255.87,248.77,242.95,236.99,231.61,227.7,220.79,220.64,220.07,210.85,309.62,301.8,293.72
2014-06-13,20140613,255.92,248.83,243.02,237.11,231.81,227.8,220.89,220.74,220.17,210.93,309.73,301.77,293.79
2014-06-14,20140614,255.76,248.7,242.92,237.04,231.83,227.73,220.78,220.64,220.07,210.82,309.61,301.53,293.65
2014-06-15,20140615,255.7,248.67,242.92,237.06,231.9,227.76,220.84,220.68,220.15,210.78,309.6,301.38,293.59
2014-06-16,20140616,255.74,248.73,242.99,237.17,232.05,227.85,220.95,220.79,220.24,210.86,309.7,301.32,293.63
2014-06-17,20140617,255.64,248.64,242.93,237.13,232.1,227.8,220.86,220.71,220.14,210.83,309.64,301.13,293.52
2014-06-18,20140618,255.61,248.63,242.94,237.16,232.26,227.84,220.85,220.7,220.13,210.85,309.63,301.01,293.47
2014-06-19,20140619,255.61,248.64,243,237.24,232.44,227.92,220.92,220.76,220.21,210.87,309.65,300.92,293.45
2014-06-20,20140620,255.57,248.63,243.04,237.27,232.53,227.97,220.93,220.77,220.21,210.83,309.64,300.8,293.4
2014-06-21,20140621,255.35,248.44,242.91,237.14,232.42,227.81,220.73,220.58,220,210.65,309.45,300.48,293.16
2014-06-22,20140622,255.39,248.5,243.02,237.25,232.56,227.92,220.81,220.66,220.08,210.74,309.55,300.45,293.18
2014-06-23,20140623,255.33,248.46,243.02,237.25,232.54,227.89,220.8,220.65,220.07,210.69,309.53,300.33,293.1
2014-06-24,20140624,255.24,248.39,242.97,237.21,232.57,227.83,220.75,220.6,219.99,210.6,309.47,300.2,292.99
2014-06-25,20140625,255.18,248.37,242.99,237.21,232.7,227.85,220.75,220.6,219.96,210.62,309.5,300.17,292.96
2014-06-26,20140626,255.28,248.49,243.14,237.37,232.88,228.01,220.87,220.72,220.09,210.76,309.65,300.34,293.08
2014-06-27,20140627,255.21,248.44,243.11,237.37,232.63,227.97,220.88,220.73,220.12,210.72,309.62,300.42,293.08
2014-06-28,20140628,254.99,248.25,242.93,237.21,232.22,227.74,220.72,220.57,219.95,210.52,309.44,300.4,292.96
2014-06-29,20140629,254.87,248.17,242.86,237.12,231.98,227.56,220.59,220.45,219.8,210.48,309.35,300.51,292.95
2014-06-30,20140630,254.84,248.19,242.89,237.11,231.9,227.48,220.59,220.44,219.82,210.48,309.34,300.65,293.02
2014-07-01,20140701,254.91,248.3,243,237.18,231.81,227.52,220.69,220.54,219.94,210.56,309.44,300.77,293.17
2014-07-02,20140702,254.95,248.4,243.08,237.23,231.72,227.51,220.75,220.6,220,210.64,309.52,300.78,293.26
2014-07-03,20140703,255,248.51,243.2,237.29,231.7,227.52,220.81,220.66,220.07,210.72,309.62,300.78,293.33
2014-07-04,20140704,255.01,248.59,243.28,237.33,231.73,227.53,220.83,220.67,220.1,210.79,309.68,300.76,293.35
2014-07-05,20140705,254.89,248.52,243.23,237.22,231.58,227.47,220.74,220.57,220.06,210.69,309.58,300.62,293.23
2014-07-06,20140706,254.78,248.46,243.2,237.11,231.41,227.38,220.63,220.47,219.96,210.61,309.49,300.49,293.13
2014-07-07,20140707,254.69,248.4,243.19,237,231.27,227.3,220.52,220.36,219.84,210.56,309.44,300.37,293.04
2014-07-08,20140708,254.64,248.38,243.18,236.92,231.09,227.26,220.46,220.3,219.79,210.55,309.39,300.26,292.98
2014-07-09,20140709,254.67,248.43,243.24,236.91,230.97,227.26,220.45,220.29,219.78,210.59,309.41,300.24,292.98
2014-07-10,20140710,254.82,248.64,243.45,237.04,231.06,227.4,220.6,220.44,219.95,210.74,309.56,300.35,293.12
2014-07-11,20140711,255,248.87,243.67,237.2,231.22,227.57,220.78,220.61,220.13,210.9,309.75,300.49,293.28
2014-07-12,20140712,254.98,248.9,243.71,237.19,231.17,227.6,220.75,220.57,220.09,210.92,309.74,300.44,293.25
2014-07-13,20140713,254.73,248.65,243.53,236.95,230.88,227.34,220.49,220.31,219.83,210.7,309.49,300.16,292.99
2014-07-14,20140714,254.72,248.61,243.52,236.94,230.83,227.31,220.48,220.3,219.84,210.68,309.45,300.1,292.95
2014-07-15,20140715,254.85,248.72,243.62,237.06,230.91,227.41,220.62,220.44,219.99,210.79,309.57,300.19,293.07
2014-07-16,20140716,254.8,248.68,243.55,237,230.8,227.34,220.55,220.37,219.91,210.77,309.52,300.09,292.99
2014-07-17,20140717,254.72,248.62,243.48,236.9,230.68,227.27,220.45,220.27,219.8,210.68,309.47,299.94,292.87
2014-07-18,20140718,255.05,248.65,243.5,236.86,230.66,227.23,220.44,220.25,219.82,210.7,309.42,299.85,292.8
2014-07-19,20140719,254.87,248.63,243.46,236.77,230.59,227.14,220.35,220.16,219.74,210.62,309.29,299.72,292.67
2014-07-20,20140720,254.74,248.82,243.59,236.86,230.67,227.18,220.41,220.22,219.78,210.79,309.32,299.76,292.74
2014-07-21,20140721,254.85,249.09,243.82,237.03,230.84,227.3,220.58,220.39,219.94,211.01,309.4,299.9,292.89
2014-07-22,20140722,254.9,249.26,243.94,237.09,230.85,227.34,220.67,220.47,220.05,211.07,309.38,299.93,292.94
2014-07-23,20140723,254.84,249.33,243.96,237.03,230.74,227.26,220.61,220.42,219.99,210.99,309.27,299.82,292.85
2014-07-24,20140724,254.57,249.25,243.82,236.78,230.47,227.01,220.32,220.14,219.68,210.78,308.94,299.51,292.55
2014-07-25,20140725,254.52,249.38,243.86,236.75,230.46,227,220.25,220.06,219.6,210.75,308.74,299.4,292.46
2014-07-26,20140726,254.55,249.6,243.97,236.8,230.53,227.11,220.3,220.11,219.69,210.77,308.61,299.38,292.45
2014-07-27,20140727,254.66,249.88,244.17,236.92,230.67,227.26,220.43,220.23,219.82,210.85,308.55,299.43,292.51
2014-07-28,20140728,254.78,250.07,244.35,237.04,230.8,227.39,220.53,220.34,219.9,211.02,308.5,299.5,292.6
2014-07-29,20140729,254.57,249.87,244.19,236.84,230.53,227.2,220.31,220.13,219.69,210.82,308.12,299.24,292.35
2014-07-30,20140730,254.43,249.78,244.1,236.71,230.37,227.06,220.2,220,219.6,210.67,307.81,299.04,292.16
2014-07-31,20140731,254.37,249.8,244.11,236.67,230.32,227.05,220.16,219.96,219.56,210.59,307.67,298.93,292.04
2014-08-01,20140801,254.38,249.81,244.16,236.71,230.39,227.1,220.18,219.98,219.56,210.65,307.6,298.9,292
2014-08-02,20140802,254.47,249.79,244.23,236.81,230.48,227.21,220.37,220.16,219.74,210.76,307.6,298.95,292.03
2014-08-03,20140803,254.46,249.63,244.17,236.8,230.43,227.2,220.42,220.2,219.76,210.76,307.58,298.91,291.98
2014-08-04,20140804,254.44,249.47,244.07,236.79,230.37,227.19,220.37,220.17,219.74,210.82,307.59,298.89,291.92
2014-08-05,20140805,254.47,249.39,244.01,236.82,230.36,227.24,220.42,220.21,219.83,210.85,307.71,298.91,291.92
2014-08-06,20140806,254.35,249.21,243.83,236.7,230.21,227.13,220.31,220.1,219.7,210.72,307.78,298.78,291.76
2014-08-07,20140807,254.25,249.07,243.7,236.63,230.14,227.05,220.2,220,219.56,210.69,307.89,298.67,291.64
2014-08-08,20140808,254.29,249.08,243.72,236.69,230.2,227.1,220.28,220.07,219.68,210.74,308.03,298.72,291.66
2014-08-09,20140809,254.33,249.09,243.71,236.74,230.21,227.16,220.35,220.14,219.73,210.78,308.08,298.77,291.69
2014-08-10,20140810,254.24,249.02,243.64,236.66,230.11,227.09,220.29,220.07,219.69,210.72,308.03,298.71,291.61
2014-08-11,20140811,254.24,249.05,243.66,236.66,230.06,227.1,220.33,220.11,219.74,210.71,307.99,298.73,291.62
2014-08-12,20140812,254.25,249.11,243.68,236.67,229.99,227.12,220.31,220.1,219.67,210.79,307.9,298.76,291.64
2014-08-13,20140813,254.26,249.2,243.72,236.68,229.91,227.14,220.33,220.12,219.71,210.81,307.83,298.78,291.65
2014-08-14,20140814,254.22,249.26,243.74,236.64,229.82,227.14,220.33,220.12,219.74,210.76,307.71,298.75,291.62
2014-08-15,20140815,254.23,249.36,243.79,236.68,229.83,227.15,220.37,220.15,219.77,210.83,307.68,298.78,291.64
2014-08-16,20140816,254.22,249.4,243.81,236.68,229.82,227.13,220.43,220.2,219.87,210.82,307.76,298.77,291.63
2014-08-17,20140817,254.2,249.44,243.85,236.67,229.79,227.14,220.44,220.22,219.86,210.81,307.99,298.76,291.62
2014-08-18,20140818,254.17,249.49,243.9,236.66,229.73,227.12,220.43,220.21,219.85,210.83,308.32,298.75,291.6
2014-08-19,20140819,254.11,249.5,243.88,236.62,229.62,227.08,220.41,220.19,219.84,210.75,308.65,298.72,291.57
2014-08-20,20140820,254.13,249.61,243.94,236.66,229.59,227.11,220.45,220.23,219.88,210.81,308.96,298.79,291.64
2014-08-21,20140821,254.08,249.67,243.95,236.62,229.49,227.07,220.4,220.18,219.82,210.84,309.07,298.8,291.66
2014-08-22,20140822,254.06,249.75,244,236.6,229.45,227.11,220.4,220.11,219.85,210.85,308.97,298.89,291.72
2014-08-23,20140823,254.06,249.8,244.07,236.62,229.47,227.17,220.45,220.15,219.94,210.77,308.92,298.97,291.83
2014-08-24,20140824,254.03,249.74,244.07,236.62,229.44,227.15,220.46,220.15,219.94,210.78,308.88,299.03,291.91
2014-08-25,20140825,254.01,249.61,244.01,236.62,229.39,227.11,220.46,220.15,219.94,210.82,308.88,299.07,291.98
2014-08-26,20140826,253.98,249.5,243.92,236.61,229.31,227.08,220.45,220.14,219.94,210.77,308.89,299.1,292.04
2014-08-27,20140827,253.96,249.44,243.85,236.6,229.24,227.05,220.43,220.13,219.91,210.78,308.84,299.11,292.08
2014-08-28,20140828,253.94,249.4,243.82,236.6,229.18,227.04,220.41,220.11,219.88,210.86,308.75,299.12,292.11
