"date","ymd","CalaverasReservoir","F2","F3E","F3W","F4","F6","ReadyMix","SanAntonioReservoir"
2014-07-29,"20140729",675.7,-999,137.0759375,224.897916666667,234.965729166667,-999,248.64,465.5
2014-07-30,"20140730",675.7,-999,137.182604166667,224.318020833333,234.97875,-999,248.366354166667,465.5
2014-07-31,"20140731",675.7,-999,137.246458333333,223.1428125,235.029375,-999,248.6928125,465.5
2014-08-01,"20140801",675.7,-999,137.325625,221.448958333333,235.055104166667,-999,249.3153125,465.4
2014-08-02,"20140802",675.7,-999,137.404375,220.358125,235.064479166667,-999,249.777708333333,465.4
2014-08-03,"20140803",675.7,-999,137.47875,221.803958333333,235.001979166667,-999,250.105,465.4
2014-08-04,"20140804",675.7,-999,137.5453125,223.6175,234.914583333333,-999,250.261458333333,465.3
2014-08-05,"20140805",675.7,-999,137.600833333333,223.737291666667,234.848020833333,-999,250.435208333333,465.3
2014-08-06,"20140806",675.5,-999,137.671041666667,223.281666666667,234.806666666667,-999,250.511145833333,465.3
2014-08-07,"20140807",675.5,188.672432432432,137.7671875,223.285833333333,234.846105263158,180.248541666667,250.6296875,465.3
2014-08-08,"20140808",675.5,188.722708333333,137.867083333333,222.750520833333,234.862916666667,180.409479166667,250.801666666667,465.3
2014-08-09,"20140809",675.5,188.765,137.938229166667,222.404895833333,234.8371875,180.548854166667,250.835729166667,465.2
2014-08-10,"20140810",675.5,188.802916666667,138.015208333333,223.433541666667,234.753541666667,180.6759375,250.734166666667,465.2
2014-08-11,"20140811",675.4,188.7990625,138.078541666667,224.085833333333,234.634166666667,180.697604166667,250.5459375,465.2
2014-08-12,"20140812",675.4,188.8346875,138.176041666667,223.3678125,234.554166666667,180.497916666667,250.41875,465.2
2014-08-13,"20140813",675.4,188.865729166667,138.23375,222.9484375,234.4209375,180.150416666667,250.274479166667,465.1
2014-08-14,"20140814",675.4,188.883020833333,138.303020833333,222.215208333333,234.362291666667,179.850208333333,250.285104166667,465
2014-08-15,"20140815",675.4,188.901354166667,138.371666666667,221.87,234.3653125,179.627083333333,250.3634375,465.1
2014-08-16,"20140816",675.4,188.926979166667,138.455625,221.575104166667,234.360520833333,179.699583333333,250.326979166667,465.1
2014-08-17,"20140817",675.4,188.9603125,138.552083333333,222.0653125,234.314270833333,179.7775,250.331979166667,465
2014-08-18,"20140818",675.4,188.9834375,138.6275,222.9475,234.219270833333,179.847604166667,250.165833333333,464.9
2014-08-19,"20140819",675.3,189.016979166667,138.679479166667,222.791145833333,234.147916666667,179.643229166667,249.974895833333,465
2014-08-20,"20140820",675.3,189.018333333333,138.6815625,221.912604166667,234.017083333333,179.3946875,249.768020833333,465
2014-08-21,"20140821",675.3,189.031875,138.746875,221.052395833333,233.9265625,179.136041666667,249.570416666667,464.9
2014-08-22,"20140822",675.2,189.054270833333,138.836145833333,220.587708333333,233.9209375,178.890416666667,249.700208333333,464.9
2014-08-23,"20140823",675.2,189.060729166667,138.905833333333,219.4209375,233.934479166667,178.943020833333,250.220729166667,464.8
2014-08-24,"20140824",675.2,189.086875,138.977604166667,219.4775,233.881041666667,179.030208333333,250.58875,464.8
2014-08-25,"20140825",675.1,189.1109375,139.046666666667,220.278333333333,233.785,179.088333333333,250.683229166667,464.8
2014-08-26,"20140826",675.1,189.1228125,139.107916666667,220.123645833333,233.6809375,178.870104166667,250.7865625,464.8
2014-08-27,"20140827",675,189.1396875,139.166666666667,219.6465625,233.5759375,178.59875,250.887395833333,464.8
2014-08-28,"20140828",675,189.175,139.270520833333,218.492604166667,233.517604166667,178.353958333333,250.937395833333,464.7
2014-08-29,"20140829",675,189.175729166667,139.361979166667,217.2421875,233.524270833333,178.104583333333,251.094166666667,464.7
2014-08-30,"20140830",675,189.183645833333,139.424270833333,216.851770833333,233.496041666667,178.1346875,251.145625,464.7
2014-08-31,"20140831",675,189.206979166667,139.502708333333,217.7075,233.457708333333,178.218125,251.181770833333,464.7
2014-09-01,"20140901",675,189.206354166667,139.544479166667,218.408125,233.375416666667,178.292291666667,251.186041666667,464.7
2014-09-02,"20140902",675,189.241458333333,139.6440625,218.916145833333,233.27,178.338541666667,251.0153125,464.5
2014-09-03,"20140903",675,189.235208333333,139.718229166667,218.415,233.159166666667,178.078541666667,250.857604166667,464.5
2014-09-04,"20140904",674.9,189.256145833333,139.805729166667,217.915625,233.0771875,177.812291666667,250.881458333333,464.5
2014-09-05,"20140905",674.9,189.291979166667,139.892083333333,216.808541666667,233.034895833333,177.562291666667,250.949479166667,464.5
2014-09-06,"20140906",674.9,189.300520833333,139.956041666667,216.350833333333,233.052708333333,177.314791666667,251.147083333333,464.5
2014-09-07,"20140907",674.9,189.3103125,140.025625,217.1409375,233.056875,177.33,251.404166666667,464.5
2014-09-08,"20140908",674.8,189.313958333333,140.081979166667,217.924791666667,233.034895833333,177.363333333333,251.539583333333,464.5
2014-09-09,"20140909",674.8,189.3225,140.1390625,217.816979166667,232.9378125,177.125625,251.399270833333,464.5
2014-09-10,"20140910",674.8,189.328958333333,140.179895833333,218.109791666667,232.858229166667,177.075416666667,250.995,464.5
2014-09-11,"20140911",674.9,189.354375,140.264583333333,218.586770833333,232.812083333333,176.8865625,250.534583333333,464.4
2014-09-12,"20140912",674.9,189.365104166667,140.334479166667,219.141666666667,232.7934375,176.643333333333,250.193958333333,464.4
2014-09-13,"20140913",674.8,189.394270833333,140.433229166667,220.304895833333,232.815,176.6896875,249.8525,464.3
2014-09-14,"20140914",674.8,189.3896875,140.3040625,220.8415625,232.7721875,176.723020833333,249.891875,464.2
2014-09-15,"20140915",674.8,189.403541666667,140.281770833333,221.105208333333,232.701770833333,176.77125,249.9734375,464.2
2014-09-16,"20140916",674.8,189.413958333333,140.3503125,220.167291666667,232.622708333333,176.5634375,250.009479166667,463.9
2014-09-17,"20140917",674.7,189.4259375,140.415729166667,220.591354166667,232.569270833333,176.304895833333,249.964895833333,463.8
2014-09-18,"20140918",674.7,189.464166666667,140.4990625,221.738333333333,232.6434375,176.102083333333,249.794270833333,463.4
2014-09-19,"20140919",674.7,189.464375,140.618854166667,222.904895833333,232.7578125,175.871041666667,249.720520833333,463.2
2014-09-20,"20140920",674.7,189.488854166667,140.8984375,223.896041666667,232.805625,175.91875,249.936875,463.2
2014-09-21,"20140921",674.7,189.505416666667,141.10375,224.253333333333,232.789270833333,175.9746875,250.261354166667,463.2
2014-09-22,"20140922",674.6,189.53875,141.263020833333,224.434375,232.732083333333,176.027395833333,250.395833333333,463.2
2014-09-23,"20140923",674.6,189.566145833333,141.350729166667,224.702395833333,232.659479166667,175.768541666667,250.3415625,463.2
2014-09-24,"20140924",674.6,189.564895833333,141.405208333333,224.61375,232.635208333333,175.484583333333,250.214583333333,463.2
2014-09-25,"20140925",674.6,189.626458333333,141.532604166667,224.082083333333,232.758958333333,175.255729166667,250.1134375,463.2
2014-09-26,"20140926",674.6,189.629375,141.590625,223.608958333333,232.914791666667,174.995208333333,249.928958333333,463.2
2014-09-27,"20140927",674.6,189.6415625,141.651354166667,223.561875,232.9978125,175.089583333333,249.837604166667,463.1
2014-09-28,"20140928",674.5,189.675729166667,141.739791666667,223.643541666667,232.955625,175.180520833333,250.11125,463.2
2014-09-29,"20140929",674.5,189.6915625,141.789166666667,223.848229166667,232.9025,175.224479166667,250.308229166667,463.1
2014-09-30,"20140930",674.5,189.7134375,141.822395833333,223.259166666667,232.8334375,174.933333333333,250.4803125,463.1
